age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
31,blue-collar,single,basic.9y,no,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.6120654475842118,0.6120654475842118
39,technician,single,professional.course,no,no,cellular,apr,wed,3,9,1,success,-1.8,93.075,-47.1,1.415,5099.1,1,0.6345826214613866,0.6345826214613866
35,blue-collar,married,basic.9y,no,yes,cellular,dec,thu,3,999,2,failure,-3.0,92.713,-33.0,0.707,5023.5,1,0.879963496742709,0.879963496742709
45,technician,single,professional.course,no,no,cellular,apr,thu,3,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,0.6672065194376541,0.6672065194376541
55,technician,married,professional.course,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6024623478413134,0.6024623478413134
35,admin.,married,high.school,yes,no,cellular,jul,wed,2,15,1,success,-1.7,94.215,-40.3,0.802,4991.6,1,0.9657051188017339,0.9657051188017339
32,admin.,divorced,high.school,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.6941583042437519,0.6941583042437519
26,unemployed,single,high.school,yes,no,cellular,jul,tue,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,1,0.9244904491458414,0.9244904491458414
36,admin.,married,high.school,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.694705826939968,0.694705826939968
44,management,married,university.degree,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6569715354814868,0.6569715354814868
27,student,single,high.school,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.749,-34.6,0.635,5008.7,1,0.935589077186686,0.935589077186686
39,blue-collar,married,basic.4y,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.672225688841617,0.672225688841617
81,retired,divorced,basic.4y,yes,no,cellular,oct,thu,2,3,2,success,-1.1,94.601,-49.5,0.987,4963.6,1,0.9664520739047134,0.9664520739047134
36,blue-collar,single,basic.9y,no,yes,telephone,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6017128873846661,0.6017128873846661
35,technician,divorced,professional.course,yes,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,1,0.6460091383578042,0.6460091383578042
32,blue-collar,married,basic.9y,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6691691794193295,0.6691691794193295
25,self-employed,divorced,university.degree,no,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.9143151113913458,0.9143151113913458
55,management,married,university.degree,no,yes,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6191918151666771,0.6191918151666771
39,student,single,high.school,yes,no,cellular,jun,fri,3,999,0,nonexistent,-2.9,92.963,-40.8,1.224,5076.2,1,0.9218126980165532,0.9218126980165532
62,retired,married,professional.course,yes,no,cellular,aug,tue,3,6,1,success,-2.9,92.201,-31.4,0.838,5076.2,1,0.9650165519011713,0.9650165519011713
31,student,single,university.degree,no,no,cellular,aug,tue,4,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,0.9664520739047134,0.9664520739047134
33,services,divorced,high.school,no,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6936600750260866,0.6936600750260866
34,services,married,high.school,yes,no,cellular,jun,tue,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,1,0.9100914037578418,0.9100914037578418
37,management,single,university.degree,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.6606266677328033,0.6606266677328033
31,admin.,single,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6483191195515039,0.6483191195515039
46,technician,married,basic.6y,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1,0.6207800530639167,0.6207800530639167
34,technician,divorced,professional.course,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7169404006648961,0.7169404006648961
44,blue-collar,married,basic.6y,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6582885414133237,0.6582885414133237
47,admin.,married,high.school,yes,no,cellular,oct,fri,1,999,1,failure,-1.1,94.601,-49.5,0.972,4963.6,1,0.9248714924680648,0.9248714924680648
63,housemaid,married,basic.9y,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,1,0.9450844362695074,0.9450844362695074
34,technician,single,university.degree,yes,yes,cellular,mar,thu,3,3,2,success,-1.8,93.369,-34.8,0.654,5008.7,1,0.9664520739047134,0.9664520739047134
31,technician,single,professional.course,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7380813167894796,0.7380813167894796
27,admin.,married,high.school,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.7087566639025357,0.7087566639025357
57,retired,married,professional.course,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6105663747829037,0.6105663747829037
29,blue-collar,married,high.school,yes,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6698600312134845,0.6698600312134845
34,admin.,single,university.degree,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6974414054722412,0.6974414054722412
37,technician,married,professional.course,no,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5923974159594847,0.5923974159594847
26,admin.,married,high.school,no,no,cellular,jun,wed,4,12,3,failure,-1.7,94.055,-39.8,0.767,4991.6,1,0.9554037206480255,0.9554037206480255
46,services,married,high.school,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5986259568069651,0.5986259568069651
32,services,married,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6663881263552346,0.6663881263552346
21,student,single,high.school,no,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9241436573448559,0.9241436573448559
45,admin.,divorced,basic.9y,no,no,cellular,may,thu,1,12,1,success,-1.8,92.893,-46.2,1.327,5099.1,1,0.809697184532909,0.809697184532909
58,retired,married,basic.4y,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6518170875915955,0.6518170875915955
39,blue-collar,married,basic.9y,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.660730725554173,0.660730725554173
33,technician,married,university.degree,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.7910135185990095,0.7910135185990095
50,technician,single,professional.course,yes,yes,cellular,jun,thu,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,1,0.921516482924642,0.921516482924642
35,blue-collar,single,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7240321483831872,0.7240321483831872
50,blue-collar,married,basic.9y,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6013979331620376,0.6013979331620376
58,management,divorced,university.degree,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6838043882969463,0.6838043882969463
29,blue-collar,single,high.school,yes,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,1,0.8025872430963162,0.8025872430963162
37,admin.,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.675468921983863,0.675468921983863
43,entrepreneur,married,high.school,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6494831486521957,0.6494831486521957
42,technician,divorced,basic.9y,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6218697464386754,0.6218697464386754
24,blue-collar,single,basic.9y,no,yes,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9209682797514955,0.9209682797514955
25,technician,single,professional.course,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6525759620158097,0.6525759620158097
46,admin.,married,university.degree,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6008488776315978,0.6008488776315978
33,admin.,married,university.degree,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7163615820465857,0.7163615820465857
26,blue-collar,single,high.school,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6841615998958865,0.6841615998958865
34,services,married,high.school,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6258367872848811,0.6258367872848811
61,management,married,university.degree,yes,no,cellular,aug,fri,2,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,1,0.9650165519011713,0.9650165519011713
29,student,single,university.degree,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6286956596693427,0.6286956596693427
30,blue-collar,single,university.degree,no,yes,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.7092572741052017,0.7092572741052017
36,blue-collar,married,basic.9y,no,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.7089945764423826,0.7089945764423826
49,management,married,university.degree,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6055754993657936,0.6055754993657936
26,admin.,single,high.school,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.6047898900790128,0.6047898900790128
26,blue-collar,single,high.school,yes,no,telephone,nov,fri,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.9664520739047134,0.9664520739047134
55,self-employed,married,basic.9y,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6973344158958119,0.6973344158958119
36,student,single,university.degree,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.6723502158933501,0.6723502158933501
59,management,married,basic.4y,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,1,0.9390609167715196,0.9390609167715196
81,retired,married,basic.4y,yes,no,cellular,oct,wed,1,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,1,0.9202853411748454,0.9202853411748454
23,student,single,basic.9y,yes,no,cellular,dec,tue,2,999,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,1,0.9367867312362455,0.9367867312362455
58,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6206370709939858,0.6206370709939858
36,admin.,single,high.school,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6870791551913814,0.6870791551913814
38,technician,married,university.degree,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,1,0.664588348573837,0.664588348573837
37,blue-collar,married,basic.6y,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6629609220300837,0.6629609220300837
44,blue-collar,married,basic.4y,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6963809922891098,0.6963809922891098
58,retired,married,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7241192530491191,0.7241192530491191
47,blue-collar,married,basic.6y,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6165537184016877,0.6165537184016877
78,retired,married,basic.4y,yes,no,cellular,jul,mon,2,999,1,failure,-1.7,94.215,-40.3,0.87,4991.6,1,0.9262227004487221,0.9262227004487221
27,blue-collar,single,high.school,no,no,cellular,aug,fri,1,4,1,success,-2.9,92.201,-31.4,0.881,5076.2,1,0.9650165519011713,0.9650165519011713
40,management,single,university.degree,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6372790831020381,0.6372790831020381
58,unemployed,married,basic.4y,yes,no,cellular,mar,thu,4,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,1,0.9392337486975574,0.9392337486975574
41,admin.,single,high.school,no,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.7741583900956911,0.7741583900956911
31,admin.,married,university.degree,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7425247583445445,0.7425247583445445
30,technician,single,university.degree,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.7050857611310847,0.7050857611310847
30,services,married,high.school,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6895918351226604,0.6895918351226604
48,unemployed,single,basic.9y,yes,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,1,0.9492683519699318,0.9492683519699318
78,retired,divorced,basic.4y,yes,no,cellular,may,fri,2,7,2,success,-1.8,93.876,-40.0,0.682,5008.7,1,0.9664520739047134,0.9664520739047134
30,student,single,high.school,no,no,cellular,may,thu,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7559086926854454,0.7559086926854454
29,student,single,high.school,no,no,cellular,dec,wed,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,1,0.9367867312362455,0.9367867312362455
41,technician,married,professional.course,yes,no,cellular,apr,tue,5,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,1,0.8036287739773038,0.8036287739773038
42,admin.,married,university.degree,no,no,telephone,dec,fri,5,6,1,success,-3.0,92.713,-33.0,0.71,5023.5,1,0.9664520739047134,0.9664520739047134
35,technician,married,professional.course,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6969232227661576,0.6969232227661576
40,entrepreneur,married,university.degree,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6620282399190983,0.6620282399190983
34,admin.,married,high.school,yes,yes,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7024048592591199,0.7024048592591199
55,admin.,divorced,high.school,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.7918773773158223,0.7918773773158223
25,self-employed,single,university.degree,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.9258592752593308,0.9258592752593308
37,technician,married,high.school,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6057088490043229,0.6057088490043229
33,admin.,single,high.school,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6703157802016332,0.6703157802016332
58,retired,divorced,university.degree,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,0.9283580187927735,0.9283580187927735
39,blue-collar,married,basic.6y,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6709187891620604,0.6709187891620604
41,management,married,university.degree,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,1,0.6081211268268003,0.6081211268268003
57,blue-collar,married,basic.4y,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6039863466417795,0.6039863466417795
35,services,married,high.school,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6904841444274703,0.6904841444274703
31,student,single,university.degree,no,no,cellular,jul,fri,3,6,2,success,-1.7,94.215,-40.3,0.885,4991.6,1,0.9664520739047134,0.9664520739047134
30,technician,married,professional.course,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1,0.8290207667774001,0.8290207667774001
29,management,single,university.degree,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6683684041251281,0.6683684041251281
51,blue-collar,married,basic.9y,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.6951410447212845,0.6951410447212845
50,unemployed,married,professional.course,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.623058829965031,0.623058829965031
29,services,married,basic.9y,yes,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6909948263688214,0.6909948263688214
30,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6902419152880942,0.6902419152880942
29,technician,single,university.degree,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7883740916154335,0.7883740916154335
51,management,married,high.school,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6547640892642191,0.6547640892642191
31,services,married,basic.9y,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7055094286943623,0.7055094286943623
29,services,married,high.school,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6895918351226604,0.6895918351226604
56,self-employed,married,university.degree,yes,no,cellular,jun,thu,3,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,1,0.9185652313802772,0.9185652313802772
52,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6899875828373646,0.6899875828373646
53,admin.,divorced,university.degree,yes,no,telephone,mar,thu,1,999,2,failure,-1.8,93.369,-34.8,0.654,5008.7,1,0.9362273858232072,0.9362273858232072
33,blue-collar,single,high.school,yes,no,cellular,mar,wed,10,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,1,0.920064372422653,0.920064372422653
19,student,single,basic.9y,no,no,cellular,aug,mon,1,3,1,success,-2.9,92.201,-31.4,0.884,5076.2,1,0.9635789467162076,0.9635789467162076
34,technician,married,professional.course,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,1,0.5985137498168478,0.5985137498168478
39,housemaid,married,basic.6y,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6195731475826014,0.6195731475826014
48,blue-collar,married,basic.9y,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.6099399970618204,0.6099399970618204
30,admin.,married,university.degree,yes,no,telephone,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,1,0.9079783306114683,0.9079783306114683
45,admin.,married,university.degree,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6208883345895045,0.6208883345895045
54,self-employed,married,university.degree,no,no,cellular,oct,thu,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,1,0.9369370661919607,0.9369370661919607
38,admin.,divorced,high.school,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6519634030160887,0.6519634030160887
37,management,married,university.degree,no,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.6828385185014587,0.6828385185014587
51,management,married,university.degree,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.688812752296316,0.688812752296316
23,admin.,single,university.degree,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.9242659750227463,0.9242659750227463
59,retired,married,basic.9y,no,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,1,0.6061112616182998,0.6061112616182998
45,unemployed,married,basic.9y,yes,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,1,0.917114382468759,0.917114382468759
19,student,single,high.school,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.6391499331837377,0.6391499331837377
34,admin.,single,university.degree,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6974414054722412,0.6974414054722412
36,blue-collar,married,basic.9y,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.6703026213629663,0.6703026213629663
27,student,single,high.school,no,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,1,0.8135099469146979,0.8135099469146979
33,admin.,married,university.degree,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7930427958079777,0.7930427958079777
24,technician,single,professional.course,no,no,cellular,jun,tue,2,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,1,0.9154026858244824,0.9154026858244824
32,blue-collar,married,basic.9y,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7713462966991088,0.7713462966991088
43,blue-collar,married,basic.9y,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6956189328379601,0.6956189328379601
47,blue-collar,married,basic.9y,no,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0.5928624212399779,0.5928624212399779
51,technician,married,professional.course,yes,no,cellular,aug,mon,2,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,1,0.9129152788401027,0.9129152788401027
53,technician,married,professional.course,yes,no,telephone,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,1,0.7559087870066684,0.7559087870066684
50,blue-collar,married,basic.4y,no,no,telephone,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6942558588963852,0.6942558588963852
31,technician,single,university.degree,yes,no,cellular,nov,thu,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.59669741198727,0.59669741198727
37,housemaid,single,university.degree,no,no,cellular,oct,tue,3,999,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,1,0.9166755367794885,0.9166755367794885
40,blue-collar,divorced,basic.9y,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.660783242295126,0.660783242295126
40,admin.,single,high.school,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6954212857364444,0.6954212857364444
24,services,single,professional.course,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6817421707398722,0.6817421707398722
60,retired,married,basic.4y,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1,0.9203903576509279,0.9203903576509279
50,admin.,married,basic.9y,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.642617183514813,0.642617183514813
