age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
44,blue-collar,married,high.school,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4781228060921544,0.4781228060921544
37,services,divorced,basic.6y,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.45094486561773495,0.45094486561773495
47,services,divorced,basic.4y,yes,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.45008177046740094,0.45008177046740094
53,blue-collar,married,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.44265968635564934,0.44265968635564934
29,services,single,basic.9y,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.449981939272607,0.449981939272607
28,services,single,high.school,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.41078051363703816,0.41078051363703816
35,blue-collar,married,basic.9y,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3472782864621948,0.3472782864621948
54,technician,married,professional.course,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5641164658586352,0.5641164658586352
53,retired,divorced,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5470422128192615,0.5470422128192615
43,blue-collar,married,basic.6y,yes,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.2730320559760007,0.2730320559760007
41,housemaid,married,university.degree,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5120762309670113,0.5120762309670113
46,housemaid,single,university.degree,no,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.536847783566355,0.536847783566355
37,unemployed,married,basic.9y,yes,yes,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.48389724638701054,0.48389724638701054
58,technician,married,professional.course,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.2733473793772196,0.2733473793772196
38,services,married,high.school,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.40563062409190676,0.40563062409190676
47,unemployed,married,professional.course,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.39318317272991193,0.39318317272991193
33,blue-collar,married,professional.course,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.46992847071729027,0.46992847071729027
57,admin.,married,university.degree,yes,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.40345477804549734,0.40345477804549734
36,management,single,university.degree,yes,no,cellular,nov,tue,3,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.47013036183205875,0.47013036183205875
38,blue-collar,married,basic.4y,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.4236229667130083,0.4236229667130083
40,blue-collar,married,basic.4y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.555156293030839,0.555156293030839
35,management,married,university.degree,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.47309757247364465,0.47309757247364465
50,blue-collar,single,basic.9y,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4763091955149191,0.4763091955149191
47,admin.,single,university.degree,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5367454844490986,0.5367454844490986
35,blue-collar,single,high.school,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4134896737903762,0.4134896737903762
29,services,single,high.school,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3409992245870738,0.3409992245870738
41,admin.,single,high.school,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5725863387362059,0.5725863387362059
42,management,divorced,high.school,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.4809586374000314,0.4809586374000314
36,self-employed,single,university.degree,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5590127118735264,0.5590127118735264
44,blue-collar,married,basic.6y,yes,no,telephone,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,1,0.5857067405738383,0.5857067405738383
30,admin.,married,university.degree,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4680025408131517,0.4680025408131517
57,services,married,high.school,yes,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.416598633951744,0.416598633951744
47,management,divorced,university.degree,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.44148333386140415,0.44148333386140415
37,technician,single,basic.9y,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.37144556735179174,0.37144556735179174
46,services,married,high.school,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5900816657765524,0.5900816657765524
48,technician,married,professional.course,no,yes,telephone,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.2581236664853318,0.2581236664853318
54,self-employed,married,high.school,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.4780145029998687,0.4780145029998687
57,retired,single,basic.4y,yes,no,cellular,jul,tue,19,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.04545756314212014,0.04545756314212014
38,blue-collar,married,basic.9y,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5756354720222119,0.5756354720222119
30,services,married,high.school,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3823183827780455,0.3823183827780455
31,technician,single,professional.course,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5691471099535336,0.5691471099535336
36,admin.,married,basic.9y,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.4856189881690331,0.4856189881690331
38,services,married,high.school,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5812365994047058,0.5812365994047058
49,admin.,married,high.school,no,yes,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4243402249709057,0.4243402249709057
38,technician,divorced,professional.course,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4566559326997724,0.4566559326997724
37,blue-collar,single,high.school,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3764927700990283,0.3764927700990283
36,technician,married,professional.course,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3085117738608793,0.3085117738608793
35,admin.,married,university.degree,yes,yes,cellular,jul,tue,20,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.062241091269355404,0.062241091269355404
59,management,married,university.degree,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.4970579688713343,0.4970579688713343
31,management,married,basic.9y,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4925929755504698,0.4925929755504698
60,retired,married,basic.4y,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.4700068686807037,0.4700068686807037
47,blue-collar,married,basic.9y,yes,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5136327958670531,0.5136327958670531
59,admin.,married,high.school,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5158804201752376,0.5158804201752376
32,admin.,single,high.school,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.4422301039555745,0.4422301039555745
37,technician,single,university.degree,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.41788559364913763,0.41788559364913763
47,blue-collar,married,basic.4y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3682851195030266,0.3682851195030266
56,blue-collar,divorced,basic.4y,yes,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5547765793654538,0.5547765793654538
36,technician,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3595707195764538,0.3595707195764538
43,technician,single,professional.course,no,no,telephone,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.438976894356808,0.438976894356808
55,blue-collar,divorced,basic.4y,no,yes,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5483027893749154,0.5483027893749154
49,admin.,married,university.degree,yes,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.570085972616687,0.570085972616687
51,admin.,married,high.school,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.3196298884845303,0.3196298884845303
42,technician,single,professional.course,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.36910529303442813,0.36910529303442813
26,admin.,married,university.degree,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.44961123639772294,0.44961123639772294
35,blue-collar,divorced,basic.9y,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3884708485100488,0.3884708485100488
31,technician,single,professional.course,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3575681646339455,0.3575681646339455
42,technician,divorced,professional.course,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5444322934587273,0.5444322934587273
33,admin.,married,university.degree,no,no,cellular,aug,wed,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5387098339343313,0.5387098339343313
35,admin.,married,university.degree,yes,yes,telephone,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5247514654908412,0.5247514654908412
31,blue-collar,married,basic.9y,yes,no,telephone,may,mon,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.2842667502016136,0.2842667502016136
36,blue-collar,single,basic.6y,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5183163166596376,0.5183163166596376
34,entrepreneur,single,professional.course,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5651152400443202,0.5651152400443202
41,blue-collar,single,basic.4y,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.578631808369965,0.578631808369965
43,admin.,divorced,high.school,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5167529179532628,0.5167529179532628
41,management,married,university.degree,yes,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5380530587179079,0.5380530587179079
31,blue-collar,married,basic.4y,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.334486912574711,0.334486912574711
41,admin.,single,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.45430076188013124,0.45430076188013124
48,blue-collar,married,professional.course,yes,yes,telephone,jun,fri,24,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.15403370973174174,0.15403370973174174
28,admin.,married,high.school,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.4022795819820081,0.4022795819820081
49,management,married,university.degree,yes,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4695962785308022,0.4695962785308022
36,blue-collar,married,basic.9y,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.43181940350962567,0.43181940350962567
32,blue-collar,married,basic.4y,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5116170180086866,0.5116170180086866
43,admin.,married,high.school,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5711286680311635,0.5711286680311635
46,entrepreneur,married,university.degree,yes,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.54879656623001,0.54879656623001
39,entrepreneur,divorced,high.school,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4304610932838471,0.4304610932838471
32,blue-collar,married,basic.6y,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5316005459869324,0.5316005459869324
58,retired,married,basic.4y,no,no,cellular,jul,mon,18,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.075067137206496,0.075067137206496
42,entrepreneur,married,professional.course,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5818653031356308,0.5818653031356308
31,unemployed,single,university.degree,yes,no,cellular,may,tue,9,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.4030059123593588,0.4030059123593588
34,admin.,married,university.degree,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.35387873348520404,0.35387873348520404
40,entrepreneur,married,basic.9y,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.5239619157701936,0.5239619157701936
40,admin.,married,high.school,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4764329206416795,0.4764329206416795
39,management,single,university.degree,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5161805507328749,0.5161805507328749
57,retired,married,basic.4y,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.36375028430800077,0.36375028430800077
45,technician,married,professional.course,no,yes,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5818465376462153,0.5818465376462153
42,technician,married,professional.course,yes,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.23707735142714453,0.23707735142714453
51,blue-collar,married,basic.9y,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5434343388496875,0.5434343388496875
32,technician,married,university.degree,yes,yes,telephone,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.295067793974856,0.295067793974856
29,services,married,basic.9y,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5099203015468009,0.5099203015468009
32,student,single,university.degree,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4980892491769389,0.4980892491769389
39,technician,single,professional.course,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5375871059678199,0.5375871059678199
33,services,married,high.school,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5356710018586769,0.5356710018586769
41,technician,married,professional.course,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.46088889125826926,0.46088889125826926
36,technician,single,professional.course,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5137502845464085,0.5137502845464085
54,technician,married,basic.4y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.388936286971512,0.388936286971512
56,unemployed,divorced,high.school,yes,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.41314029327747953,0.41314029327747953
45,blue-collar,single,basic.9y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4916808637753836,0.4916808637753836
51,blue-collar,married,basic.9y,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5225733350584169,0.5225733350584169
31,blue-collar,married,basic.9y,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5795661281715255,0.5795661281715255
60,blue-collar,married,basic.4y,no,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4021168700912077,0.4021168700912077
57,management,married,university.degree,yes,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1,0.56263382135434,0.56263382135434
51,retired,married,professional.course,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.435446785461563,0.435446785461563
58,admin.,single,university.degree,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5339395921422923,0.5339395921422923
34,admin.,divorced,basic.6y,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4523200872831605,0.4523200872831605
55,retired,divorced,professional.course,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5622425981979607,0.5622425981979607
56,housemaid,divorced,high.school,yes,no,cellular,nov,thu,6,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.3660231200712876,0.3660231200712876
49,technician,married,professional.course,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.564946219742887,0.564946219742887
57,management,married,basic.9y,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5499458557438573,0.5499458557438573
38,blue-collar,married,basic.6y,yes,no,telephone,jun,wed,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.3564331399301197,0.3564331399301197
35,retired,married,basic.4y,no,no,cellular,jul,thu,14,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.18295344146584253,0.18295344146584253
40,admin.,divorced,high.school,yes,yes,telephone,sep,wed,1,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,1,0.5085276441439277,0.5085276441439277
31,unemployed,married,university.degree,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5786484888281415,0.5786484888281415
33,admin.,married,high.school,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.4703991435136222,0.4703991435136222
49,services,married,high.school,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.531101382542653,0.531101382542653
34,admin.,married,university.degree,no,yes,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5471740356191318,0.5471740356191318
31,admin.,divorced,high.school,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.4898849890344217,0.4898849890344217
34,unemployed,single,high.school,no,no,telephone,may,wed,8,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.2920657251446421,0.2920657251446421
38,admin.,single,university.degree,no,no,telephone,may,thu,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.40056173247710053,0.40056173247710053
54,services,married,high.school,no,no,telephone,jun,fri,20,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.138294560510075,0.138294560510075
55,technician,married,university.degree,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.3662983227119597,0.3662983227119597
27,services,single,high.school,yes,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.348094815150166,0.348094815150166
39,admin.,single,high.school,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,0.32525757325120735,0.32525757325120735
26,admin.,single,high.school,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.42772854735736193,0.42772854735736193
38,technician,married,professional.course,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.579122883934083,0.579122883934083
29,management,single,university.degree,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.42159498915316584,0.42159498915316584
43,management,married,university.degree,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.40000781543455227,0.40000781543455227
44,blue-collar,married,basic.9y,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.415064768868472,0.415064768868472
39,management,divorced,university.degree,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4507258631519654,0.4507258631519654
39,blue-collar,married,basic.6y,yes,no,cellular,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.30889034035042573,0.30889034035042573
33,management,married,university.degree,yes,no,cellular,may,tue,6,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.44839006482470306,0.44839006482470306
50,blue-collar,married,basic.9y,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.40530261643479726,0.40530261643479726
39,blue-collar,single,basic.4y,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0.5304603823289307,0.5304603823289307
29,services,single,university.degree,yes,no,telephone,aug,fri,1,999,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,1,0.5117445109785732,0.5117445109785732
33,technician,divorced,professional.course,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.499992627290562,0.499992627290562
38,technician,married,professional.course,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5768115664357739,0.5768115664357739
45,management,married,university.degree,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.46788561764490066,0.46788561764490066
42,blue-collar,married,basic.6y,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5581900993697365,0.5581900993697365
35,blue-collar,married,basic.6y,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.48491761863152427,0.48491761863152427
30,technician,single,professional.course,yes,yes,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.45420861436171983,0.45420861436171983
46,admin.,married,high.school,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5655624048983215,0.5655624048983215
30,services,married,high.school,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.29494867631802324,0.29494867631802324
